record_id,weather_profile_id,station_id,timestamp_utc,outdoor_temperature_C,temperature_source_variable,instantaneous_temperature_C,relative_humidity_pct,hourly_min_temperature_C,hourly_max_temperature_C,evidence_status,source_id,retrieved_at
B05-WX-36220,B05-REF-OBS-2025-52744,52744,2025-02-19T03:00:00Z,-8.5,ta,-8.6,75,-8.6,-8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36221,B05-REF-OBS-2025-52744,52744,2025-02-19T04:00:00Z,-8.6,ta,-8.7,76,-8.7,-8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36222,B05-REF-OBS-2025-52744,52744,2025-02-19T05:00:00Z,-8.8,ta,-8.9,79,-9.1,-8.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36223,B05-REF-OBS-2025-52744,52744,2025-02-19T06:00:00Z,-9.3,ta,-9.2,80,-10,-8.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36224,B05-REF-OBS-2025-52744,52744,2025-02-19T07:00:00Z,-9.2,ta,-7.4,80,-9.8,-7.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36225,B05-REF-OBS-2025-52744,52744,2025-02-19T08:00:00Z,-5.1,ta,-3.6,59,-7.3,-3.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36226,B05-REF-OBS-2025-52744,52744,2025-02-19T09:00:00Z,-2.6,ta,-1.1,50,-3.6,-1.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36227,B05-REF-OBS-2025-52744,52744,2025-02-19T10:00:00Z,0.2,ta,1.1,43,-1.1,1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36228,B05-REF-OBS-2025-52744,52744,2025-02-19T11:00:00Z,1.4,ta,1.7,42,1.1,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36229,B05-REF-OBS-2025-52744,52744,2025-02-19T12:00:00Z,2,ta,1.5,42,1.5,2.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36230,B05-REF-OBS-2025-52744,52744,2025-02-19T13:00:00Z,2,ta,2.8,39,1.3,2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36231,B05-REF-OBS-2025-52744,52744,2025-02-19T14:00:00Z,2.5,ta,2.1,40,2.1,2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36232,B05-REF-OBS-2025-52744,52744,2025-02-19T15:00:00Z,2.2,ta,2,40,2,2.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36233,B05-REF-OBS-2025-52744,52744,2025-02-19T16:00:00Z,1.2,ta,0.3,47,0.3,1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36234,B05-REF-OBS-2025-52744,52744,2025-02-19T17:00:00Z,-1.1,ta,-1.9,58,-1.9,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36235,B05-REF-OBS-2025-52744,52744,2025-02-19T18:00:00Z,-2.4,ta,-3.1,64,-3.1,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36236,B05-REF-OBS-2025-52744,52744,2025-02-19T19:00:00Z,-3.6,ta,-4.1,69,-4.1,-3.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36237,B05-REF-OBS-2025-52744,52744,2025-02-19T20:00:00Z,-4.7,ta,-5.2,73,-5.2,-4.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36238,B05-REF-OBS-2025-52744,52744,2025-02-19T21:00:00Z,-5.8,ta,-6.4,79,-6.4,-5.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36239,B05-REF-OBS-2025-52744,52744,2025-02-19T22:00:00Z,-6.8,ta,-7.1,82,-7.1,-6.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36240,B05-REF-OBS-2025-52744,52744,2025-02-19T23:00:00Z,-7.5,ta,-8.1,82,-8.1,-7.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36241,B05-REF-OBS-2025-52744,52744,2025-02-20T00:00:00Z,-8.2,ta,-8.5,84,-8.5,-8.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36242,B05-REF-OBS-2025-52744,52744,2025-02-20T01:00:00Z,-8.4,ta,-8.4,85,-8.5,-8.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36243,B05-REF-OBS-2025-52744,52744,2025-02-20T02:00:00Z,-8.6,ta,-9,85,-9,-8.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36244,B05-REF-OBS-2025-52744,52744,2025-02-20T03:00:00Z,-9,ta,-9,85,-9,-8.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36245,B05-REF-OBS-2025-52744,52744,2025-02-20T04:00:00Z,-9.2,ta,-9.3,85,-9.3,-9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36246,B05-REF-OBS-2025-52744,52744,2025-02-20T05:00:00Z,-9.4,ta,-9.5,86,-9.5,-9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36247,B05-REF-OBS-2025-52744,52744,2025-02-20T06:00:00Z,-9.6,ta,-9.3,86,-9.7,-9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36248,B05-REF-OBS-2025-52744,52744,2025-02-20T07:00:00Z,-8.9,ta,-7.5,83,-9.4,-7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36249,B05-REF-OBS-2025-52744,52744,2025-02-20T08:00:00Z,-5.5,ta,-4.3,68,-7.4,-4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36250,B05-REF-OBS-2025-52744,52744,2025-02-20T09:00:00Z,-2.7,ta,-1.8,58,-4.2,-1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36251,B05-REF-OBS-2025-52744,52744,2025-02-20T10:00:00Z,-0.9,ta,0,51,-1.8,0,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36252,B05-REF-OBS-2025-52744,52744,2025-02-20T11:00:00Z,1.1,ta,1.9,46,0,1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36253,B05-REF-OBS-2025-52744,52744,2025-02-20T12:00:00Z,2.5,ta,3,43,1.8,3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36254,B05-REF-OBS-2025-52744,52744,2025-02-20T13:00:00Z,3.4,ta,3.8,37,2.9,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36255,B05-REF-OBS-2025-52744,52744,2025-02-20T14:00:00Z,3.4,ta,3.3,38,3.1,3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36256,B05-REF-OBS-2025-52744,52744,2025-02-20T15:00:00Z,3.2,ta,3,37,3,3.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36257,B05-REF-OBS-2025-52744,52744,2025-02-20T16:00:00Z,2.1,ta,1.1,42,1.1,3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36258,B05-REF-OBS-2025-52744,52744,2025-02-20T17:00:00Z,-0.3,ta,-1.5,55,-1.5,1.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36259,B05-REF-OBS-2025-52744,52744,2025-02-20T18:00:00Z,-2.3,ta,-2.8,65,-2.8,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36260,B05-REF-OBS-2025-52744,52744,2025-02-20T19:00:00Z,-3.3,ta,-3.8,70,-3.8,-2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36261,B05-REF-OBS-2025-52744,52744,2025-02-20T20:00:00Z,-4.2,ta,-4.7,74,-4.7,-3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36262,B05-REF-OBS-2025-52744,52744,2025-02-20T21:00:00Z,-5,ta,-5.4,77,-5.4,-4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36263,B05-REF-OBS-2025-52744,52744,2025-02-20T22:00:00Z,-5.7,ta,-6.1,78,-6.1,-5.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36264,B05-REF-OBS-2025-52744,52744,2025-02-20T23:00:00Z,-6.3,ta,-6.6,79,-6.6,-6.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36265,B05-REF-OBS-2025-52744,52744,2025-02-21T00:00:00Z,-7.3,ta,-7.6,82,-7.6,-6.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36266,B05-REF-OBS-2025-52744,52744,2025-02-21T01:00:00Z,-7.7,ta,-7.6,83,-7.9,-7.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36267,B05-REF-OBS-2025-52744,52744,2025-02-21T02:00:00Z,-7.9,ta,-8.1,84,-8.1,-7.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36268,B05-REF-OBS-2025-52744,52744,2025-02-21T03:00:00Z,-8.2,ta,-8.4,85,-8.4,-8.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36269,B05-REF-OBS-2025-52744,52744,2025-02-21T04:00:00Z,-8.6,ta,-8.8,86,-8.9,-8.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36270,B05-REF-OBS-2025-52744,52744,2025-02-21T05:00:00Z,-8.9,ta,-8.9,86,-8.9,-8.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36271,B05-REF-OBS-2025-52744,52744,2025-02-21T06:00:00Z,-9.4,ta,-9.8,86,-9.8,-9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36272,B05-REF-OBS-2025-52744,52744,2025-02-21T07:00:00Z,-9,ta,-7.3,84,-9.8,-7.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36273,B05-REF-OBS-2025-52744,52744,2025-02-21T08:00:00Z,-4.8,ta,-2.8,62,-7.2,-2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36274,B05-REF-OBS-2025-52744,52744,2025-02-21T09:00:00Z,-1.3,ta,-0.4,56,-2.8,-0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36275,B05-REF-OBS-2025-52744,52744,2025-02-21T10:00:00Z,0.6,ta,1.7,50,-0.5,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36276,B05-REF-OBS-2025-52744,52744,2025-02-21T11:00:00Z,2.7,ta,3.8,40,1.7,3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36277,B05-REF-OBS-2025-52744,52744,2025-02-21T12:00:00Z,3.9,ta,4.2,38,3.6,4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36278,B05-REF-OBS-2025-52744,52744,2025-02-21T13:00:00Z,4.4,ta,4.5,36,4,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36279,B05-REF-OBS-2025-52744,52744,2025-02-21T14:00:00Z,4.2,ta,3.8,38,3.8,4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36280,B05-REF-OBS-2025-52744,52744,2025-02-21T15:00:00Z,3.8,ta,3.7,39,3.6,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36281,B05-REF-OBS-2025-52744,52744,2025-02-21T16:00:00Z,2.9,ta,2.1,43,2.1,3.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36282,B05-REF-OBS-2025-52744,52744,2025-02-21T17:00:00Z,0.6,ta,-1.2,57,-1.2,2.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36283,B05-REF-OBS-2025-52744,52744,2025-02-21T18:00:00Z,-1.8,ta,-2.4,64,-2.4,-1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36284,B05-REF-OBS-2025-52744,52744,2025-02-21T19:00:00Z,-2.8,ta,-3.2,70,-3.2,-2.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36285,B05-REF-OBS-2025-52744,52744,2025-02-21T20:00:00Z,-3.6,ta,-3.8,73,-3.8,-3.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36286,B05-REF-OBS-2025-52744,52744,2025-02-21T21:00:00Z,-4.4,ta,-4.7,76,-4.7,-3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36287,B05-REF-OBS-2025-52744,52744,2025-02-21T22:00:00Z,-5,ta,-5.5,80,-5.5,-4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36288,B05-REF-OBS-2025-52744,52744,2025-02-21T23:00:00Z,-6,ta,-6.8,82,-6.8,-5.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36289,B05-REF-OBS-2025-52744,52744,2025-02-22T00:00:00Z,-6.8,ta,-7.2,84,-7.2,-6.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36290,B05-REF-OBS-2025-52744,52744,2025-02-22T01:00:00Z,-7.2,ta,-7.5,84,-7.6,-7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36291,B05-REF-OBS-2025-52744,52744,2025-02-22T02:00:00Z,-7.9,ta,-8.1,86,-8.2,-7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36292,B05-REF-OBS-2025-52744,52744,2025-02-22T03:00:00Z,-8.1,ta,-8,87,-8.1,-8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36293,B05-REF-OBS-2025-52744,52744,2025-02-22T04:00:00Z,-8.4,ta,-8.7,87,-8.7,-8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36294,B05-REF-OBS-2025-52744,52744,2025-02-22T05:00:00Z,-9,ta,-9.3,88,-9.3,-8.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36295,B05-REF-OBS-2025-52744,52744,2025-02-22T06:00:00Z,-9.3,ta,-9.3,88,-9.4,-9.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36296,B05-REF-OBS-2025-52744,52744,2025-02-22T07:00:00Z,-8.3,ta,-6.8,84,-9.3,-6.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36297,B05-REF-OBS-2025-52744,52744,2025-02-22T08:00:00Z,-4.9,ta,-3.7,71,-6.8,-3.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36298,B05-REF-OBS-2025-52744,52744,2025-02-22T09:00:00Z,-2.1,ta,-0.8,61,-3.7,-0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36299,B05-REF-OBS-2025-52744,52744,2025-02-22T10:00:00Z,0.8,ta,2.5,49,-0.8,2.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36300,B05-REF-OBS-2025-52744,52744,2025-02-22T11:00:00Z,3.8,ta,4.4,38,2.6,4.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36301,B05-REF-OBS-2025-52744,52744,2025-02-22T12:00:00Z,4.4,ta,4.6,38,4.1,4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36302,B05-REF-OBS-2025-52744,52744,2025-02-22T13:00:00Z,4.7,ta,4.6,36,4.4,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36303,B05-REF-OBS-2025-52744,52744,2025-02-22T14:00:00Z,4.6,ta,4.3,36,4.3,5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36304,B05-REF-OBS-2025-52744,52744,2025-02-22T15:00:00Z,4.2,ta,3.8,37,3.8,4.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36305,B05-REF-OBS-2025-52744,52744,2025-02-22T16:00:00Z,3.3,ta,2.5,44,2.5,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36306,B05-REF-OBS-2025-52744,52744,2025-02-22T17:00:00Z,1.2,ta,0,54,0,2.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36307,B05-REF-OBS-2025-52744,52744,2025-02-22T18:00:00Z,-0.6,ta,-1,60,-1,0,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36308,B05-REF-OBS-2025-52744,52744,2025-02-22T19:00:00Z,-1.4,ta,-1.9,67,-1.9,-1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36309,B05-REF-OBS-2025-52744,52744,2025-02-22T20:00:00Z,-2.3,ta,-2.7,71,-2.7,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36310,B05-REF-OBS-2025-52744,52744,2025-02-22T21:00:00Z,-3.1,ta,-3.3,74,-3.3,-2.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36311,B05-REF-OBS-2025-52744,52744,2025-02-22T22:00:00Z,-3.8,ta,-4.4,77,-4.4,-3.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36312,B05-REF-OBS-2025-52744,52744,2025-02-22T23:00:00Z,-4.7,ta,-5.2,79,-5.2,-4.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36313,B05-REF-OBS-2025-52744,52744,2025-02-23T00:00:00Z,-5,ta,-4.6,80,-5.3,-4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36314,B05-REF-OBS-2025-52744,52744,2025-02-23T01:00:00Z,-4.6,ta,-4.7,81,-4.8,-4.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36315,B05-REF-OBS-2025-52744,52744,2025-02-23T02:00:00Z,-4.9,ta,-5.1,82,-5.1,-4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36316,B05-REF-OBS-2025-52744,52744,2025-02-23T03:00:00Z,-5,ta,-5.1,81,-5.1,-4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36317,B05-REF-OBS-2025-52744,52744,2025-02-23T04:00:00Z,-5.4,ta,-5.7,83,-5.7,-5.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36318,B05-REF-OBS-2025-52744,52744,2025-02-23T05:00:00Z,-5.8,ta,-5.7,85,-6,-5.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36319,B05-REF-OBS-2025-52744,52744,2025-02-23T06:00:00Z,-5.7,ta,-5.6,84,-5.8,-5.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36320,B05-REF-OBS-2025-52744,52744,2025-02-23T07:00:00Z,-4.9,ta,-3.6,79,-5.6,-3.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36321,B05-REF-OBS-2025-52744,52744,2025-02-23T08:00:00Z,-1.9,ta,-0.6,64,-3.6,-0.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36322,B05-REF-OBS-2025-52744,52744,2025-02-23T09:00:00Z,0.8,ta,2.2,52,-0.5,2.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36323,B05-REF-OBS-2025-52744,52744,2025-02-23T10:00:00Z,3.1,ta,3.6,50,2.2,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36324,B05-REF-OBS-2025-52744,52744,2025-02-23T11:00:00Z,4.7,ta,5.6,40,3.6,5.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36325,B05-REF-OBS-2025-52744,52744,2025-02-23T12:00:00Z,6.4,ta,6.7,33,5.6,6.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36326,B05-REF-OBS-2025-52744,52744,2025-02-23T13:00:00Z,6.8,ta,6.9,30,6.5,7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36327,B05-REF-OBS-2025-52744,52744,2025-02-23T14:00:00Z,7,ta,7,32,6.7,7.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36328,B05-REF-OBS-2025-52744,52744,2025-02-23T15:00:00Z,6.8,ta,6.4,32,6.4,7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36329,B05-REF-OBS-2025-52744,52744,2025-02-23T16:00:00Z,5.7,ta,4.6,36,4.6,6.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36330,B05-REF-OBS-2025-52744,52744,2025-02-23T17:00:00Z,3.7,ta,3,42,3,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36331,B05-REF-OBS-2025-52744,52744,2025-02-23T18:00:00Z,1.7,ta,0.7,54,0.7,2.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36332,B05-REF-OBS-2025-52744,52744,2025-02-23T19:00:00Z,-0.3,ta,-1,63,-1,0.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36333,B05-REF-OBS-2025-52744,52744,2025-02-23T20:00:00Z,-1.2,ta,-1.5,67,-1.5,-1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36334,B05-REF-OBS-2025-52744,52744,2025-02-23T21:00:00Z,-1.6,ta,-2,69,-2,-1.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36335,B05-REF-OBS-2025-52744,52744,2025-02-23T22:00:00Z,-2.2,ta,-2.3,73,-2.5,-2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36336,B05-REF-OBS-2025-52744,52744,2025-02-23T23:00:00Z,-1.8,ta,-1.4,70,-2.3,-1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36337,B05-REF-OBS-2025-52744,52744,2025-02-24T00:00:00Z,-1.1,ta,-0.8,69,-1.4,-0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36338,B05-REF-OBS-2025-52744,52744,2025-02-24T01:00:00Z,-0.5,ta,-0.3,68,-0.8,-0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36339,B05-REF-OBS-2025-52744,52744,2025-02-24T02:00:00Z,-0.2,ta,-0.2,67,-0.3,-0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36340,B05-REF-OBS-2025-52744,52744,2025-02-24T03:00:00Z,-0.1,ta,-0.1,67,-0.2,-0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36341,B05-REF-OBS-2025-52744,52744,2025-02-24T04:00:00Z,0,ta,0.1,68,-0.1,0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36342,B05-REF-OBS-2025-52744,52744,2025-02-24T05:00:00Z,0.1,ta,0.2,65,0.1,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36343,B05-REF-OBS-2025-52744,52744,2025-02-24T06:00:00Z,0.2,ta,0.3,64,0.2,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36344,B05-REF-OBS-2025-52744,52744,2025-02-24T07:00:00Z,0.2,ta,0.3,66,0.2,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36345,B05-REF-OBS-2025-52744,52744,2025-02-24T08:00:00Z,0.4,ta,0.5,66,0.2,0.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36346,B05-REF-OBS-2025-52744,52744,2025-02-24T09:00:00Z,0.6,ta,0.7,69,0.5,0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36347,B05-REF-OBS-2025-52744,52744,2025-02-24T10:00:00Z,1.3,ta,1.7,66,0.7,1.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36348,B05-REF-OBS-2025-52744,52744,2025-02-24T11:00:00Z,2.4,ta,3.1,62,1.7,3.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36349,B05-REF-OBS-2025-52744,52744,2025-02-24T12:00:00Z,3.6,ta,4,62,3.1,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36350,B05-REF-OBS-2025-52744,52744,2025-02-24T13:00:00Z,4.6,ta,4.6,60,3.9,5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36351,B05-REF-OBS-2025-52744,52744,2025-02-24T14:00:00Z,4.8,ta,4.7,59,4.6,5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36352,B05-REF-OBS-2025-52744,52744,2025-02-24T15:00:00Z,4.4,ta,4.1,58,4,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36353,B05-REF-OBS-2025-52744,52744,2025-02-24T16:00:00Z,4,ta,3.6,56,3.6,4.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
