cell_id,projection_id,source_id,dataset_id,dataflow_id,source_version,reference_year,county_code,county_name_hu,settlement_type_code,settlement_type_name_hu,occupancy_code,construction_period_code,construction_period_name_hu,wall_material_code,wall_material_name_hu,floor_area_code,floor_area_name_hu,comfort_code,comfort_name_hu,heating_mode_code,heating_mode_name_hu,heating_fuel_code,heating_fuel_name_hu,combined_heating_fuel_code,combined_heating_fuel_name_hu,heat_pump_code,heat_pump_name_hu,dwelling_count,ksh_observation_status,evidence_status,availability_status,frequency_band,query_id,retrieved_at
WBLCELL-B02-HP-002321,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,180,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002322,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002323,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",0,Nincs hőszivattyús fűtőberendezés,500,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002324,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002325,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,21,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002326,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002327,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,252,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002328,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002329,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,22,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002330,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002331,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,189,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002332,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002333,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),0,Nincs hőszivattyús fűtőberendezés,127,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002334,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,347,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002335,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,53,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002336,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002337,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,2032,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002338,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002339,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",9,Hőszivattyús fűtőberendezéssel való ellátottságról nincs információ,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002340,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,596,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002341,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002342,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",0,Nincs hőszivattyús fűtőberendezés,486,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002343,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002344,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002345,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,1039,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002346,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002347,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,16,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002348,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002349,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,482,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002350,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002351,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1919-1945,1919–1945 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),0,Nincs hőszivattyús fűtőberendezés,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002352,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,351,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002353,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002354,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,73,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002355,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002356,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,1853,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002357,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002358,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,698,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002359,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,7,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002360,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",0,Nincs hőszivattyús fűtőberendezés,693,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002361,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002362,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,19,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002363,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002364,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,1526,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002365,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002366,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,30,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002367,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002368,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,751,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002369,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1946-1960,1946–1960 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002370,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1961-1980,1961–1980 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,466,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002371,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1961-1980,1961–1980 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,78,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002372,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,K,Község(ek),DW_OC,Y1961-1980,1961–1980 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,10,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
